"","Oil_Gas","Top MD (ft)","Bottom MD (ft)","Open_Cased","Radius (in)","Water_Oil-Based","Loss/Gain","Shot Density","Carbonate_Sandstone","Rock Type (DRT)","Porosity","Permeability (mD)","Wettability","Temperature Gradient (°F_ft)","Fracture Pressure (psi)","Bottom0hole Pressure (psi)","Bottom0hole Temperature (°F)","Initial Skin","cl"
"108",1,0.210221509442189,0.208463236626317,0,0.529411764705882,0,4,0.75,0,0.333333333333333,0.161710875200599,0.000117063902093181,0,0.550545486079649,0.179298909697128,0.179153767496315,0.182742076648918,0.107631813912522,"4"
"109",1,0.216907620033863,0.212290112236523,1,0.529411764705882,0,4,0,0,0.333333333333333,0.0102982869037352,2.58912962520634e-06,0,0.550545486079649,0.182852384388025,0.182503361961704,0.186096774615829,0.184341875616583,"4"
"110",1,0.220794601672464,0.21922352848459,1,0.529411764705882,0,4,0,0,0,0.111459445786686,6.65266141662923e-06,0.5,0.550545486079649,0.189290461207992,0.188572054821442,0.192174713843619,0.114113237177233,"4"
"111",1,0.227836916185415,0.220074109233921,0,0.529411764705882,0,4,0.375,1,0.833333333333333,0.785515405412517,0.179300203489689,0.5,0.550545486079649,0.190080274484715,0.18931655264696,0.192920345999224,0.470082266596006,"3"
"112",0,0.821439445051005,0.805404851121752,1,0,0,4,0,0,0.5,0.328343470242332,0.0018928694511723,0,0.145926305493752,0.699853276663187,0.84603644659155,0.829414902179798,0.144073518892308,"2"
"113",0,0.823224974241113,0.806066363161032,0,0,1,4,0.375,1,1,0.715565686810827,0.364082898766077,1,0.145926305493752,0.700451270530801,0.846685032424676,0.829994793798784,0.529217840272754,"3"
"114",0,0.823896876182094,0.807253396725122,1,0,0,4,0,0,0.5,0.414590787801554,0.00360652499887579,0,0.145926305493752,0.701524325516696,0.847848870884748,0.831035365662026,0.0701152652837462,"2"
"115",0,0.825102553642767,0.808021530826867,1,0,0,4,0,0,0.5,0.121612916873007,0.000169518702430574,0.5,0.145926305493752,0.702218703630887,0.848601995343186,0.831708723819414,0.0933154429337833,"2"
"116",0,0.825882752283533,0.810674315475479,1,0,0,4,0,0,0.166666666666666,0.34128466486285,0.000284179112246928,0.5,0.145926305493752,0.704616768757108,0.851202943533484,0.834034195607318,0.0667316179182771,"2"
"117",1,0.115026172150482,0.131296399496968,0,0.529411764705882,1,4,0.5,1,0.666666666666667,0.726877517150528,0.0517321197286185,1,0.698076915625734,0.145853948132059,0.135412815769927,0.115096441410489,0.527755393523552,"3"
"118",1,0.138528777975154,0.133902808919052,0,0.529411764705882,0,4,0.75,0,0.333333333333333,0.159500613501091,0.00011340088636909,0,0.698076915625734,0.148416679904018,0.137782945980666,0.117381259962177,0.171843849945432,"4"
"119",1,0.141176124426471,0.145979280597297,1,0.529411764705882,0,4,0,0,0.166666666666666,0.0163811580811095,1.04270393391941e-06,0,0.698076915625734,0.160290776659798,0.148764647520431,0.127967680612598,0.0340961802004143,"4"
"120",1,0.153442272703471,0.165274028401516,0,0.529411764705882,0,4,0.5,1,0.833333333333333,0.701281669358808,0.125834678625348,0.5,0.698076915625734,0.179262187218266,0.166310265753665,0.144881753037179,0.428933421495048,"3"
"121",1,0.173040069463944,0.171305737790897,0,0.529411764705882,0,4,0.375,1,0.833333333333333,0.776411814464918,0.172833693940324,0.5,0.698076915625734,0.18519281851526,0.171795181717001,0.150169242176255,0.750085413915773,"3"
"122",0,0.696979658632998,0.682445618140106,1,0,1,3,0,0,0.5,0.303330530631245,0.00153005413011639,0,0.222316462692763,0.650854408741648,0.601313579998882,0.721626949052587,0.0975879037348846,"2"
"123",0,0.698334507558203,0.684958776556355,1,0,1,3,0,0,0.166666666666666,0.489467925252569,0.000784725192607228,0,0.222316462692763,0.653251230102359,0.603527963451878,0.723830022339588,0.101081551517859,"2"
"124",0,0.700887138376096,0.690878454565549,1,0,1,3,0,0,0.5,0.472276361060303,0.00523055954059082,0.5,0.222316462692763,0.658896879262091,0.60874388495761,0.729019303049223,0.0114048172849257,"2"
"125",0,0.706899792580691,0.695664017735455,1,0,1,3,0,0,0.333333333333333,0.432730026046886,0.00149759606488389,0,0.222316462692763,0.663460913090798,0.612960520020561,0.733214401262971,0.00582805383863679,"2"
"126",0,0.711760519206394,0.699149500449104,0,0,1,3,0.5,1,1,0.956318272868882,0.917587436947311,1,0.222316462692763,0.6667850487149,0.61603163372231,0.736269828970629,0.373277916057944,"3"
"127",1,0.42371587058851,0.41803983649477,1,0.529411764705882,1,1,0,0,0.5,0.0401142287498696,2.51560796149467e-05,0,0.263012210928025,0.373902868459407,0.362592345202444,0.366460144624771,0,"1"
"128",1,0.429775891319318,0.426629572417939,0,0.529411764705882,1,1,0.625,0,0.5,0.524897841201252,0.0071145799600935,0,0.263012210928025,0.381878933613726,0.370110784482433,0.373990039132163,0.509890725621694,"1"
"129",1,0.438500540148965,0.431046975090384,1,0.529411764705882,1,1,0,0,0.333333333333333,0.120079688412841,6.04559889393777e-05,0,0.263012210928025,0.385980746736204,0.373977256521282,0.377862402196372,0.0119972410644182,"1"
"130",1,0.44298732384068,0.441719499906909,1,0.529411764705882,1,1,0,0,0.333333333333333,0.117659628672859,5.79062570762178e-05,0,0.263012210928025,0.395890801487488,0.383318722954584,0.387218101453574,0.200349249798768,"1"
"131",1,0.453827474455638,0.445510285205513,1,0.529411764705882,1,1,0,0,0,0.0373978025930928,7.65466157196112e-07,0.5,0.263012210928025,0.399410764242821,0.386636728228082,0.390541162098741,0.257952756041124,"1"
"132",1,0.407365338235385,0.39799614320878,0,1,0,4,0.5,0,0,0.359899528442275,0.000120676740485746,0.5,0.036595457511094,0.331563820873376,0.446588665516658,0.348889535081941,0.620070325579276,"4"
"133",1,0.409417385920134,0.400362775591507,0,1,0,4,0.5,1,0.833333333333333,0.841788435083376,0.223353783986999,0.5,0.036595457511094,0.333703209981561,0.448909052969206,0.350964161396312,0.783515543930709,"3"
"134",1,0.411821189323736,0.402385972810995,0,1,1,4,0.375,1,1,0.923424067334679,0.818403728062678,1,0.036595457511094,0.335532140459602,0.45089271611706,0.352737727169074,0.261082145260733,"3"
"135",1,0.413876163470909,0.404483878336331,1,1,0,4,0,0,0.5,0.0832001915638811,7.96475007295208e-05,0,0.036595457511094,0.337428605776168,0.452949627740999,0.354576783390773,0.0876430906762826,"4"
"136",1,0.416007019314447,0.407180287281271,0,1,1,4,0.375,1,0.833333333333333,0.868199029097649,0.246608704558552,1,0.036595457511094,0.339866106407919,0.455593347791668,0.356940496907206,0.591361571700692,"3"
"137",0,0.880535965624013,0.88360807292281,0,0,1,1,0.375,1,0.833333333333333,0.713612261578893,0.132808108836531,1,0.51805290129872,0.885558543875362,0.819525069958043,0.89796904814741,0.299923124782633,"1"
"138",0,0.902656478732517,0.889039796944788,1,0,1,1,0,0,0.333333333333333,0.361711900689841,0.000906693587840242,0.5,0.51805290129872,0.890899244231066,0.824464391114501,0.902730580893537,0.0198676439413129,"1"
"139",0,0.908173515001756,0.906892479656893,0,0,1,1,0.5,1,0.666666666666667,0.853257052816139,0.0858040708359187,0.5,0.51805290129872,0.908452755514968,0.840698671991558,0.91838051689838,0.770244923556297,"1"
"140",0,0.926306597173711,0.926212524186277,1,0,1,1,0,0,0.5,0.0780876221268601,7.09214693147173e-05,0,0.51805290129872,0.927449038881504,0.858267293722262,0.935316764820972,0.166995098444517,"1"
"141",0,0.945930087977118,0.941588195469509,1,0,1,1,0,0,0.166666666666666,0.331828870964987,0.000263258521654629,0,0.51805290129872,0.942567047962838,0.872249112046744,0.948795314543413,0.0410277378448795,"1"
"142",0,0.681262485325674,0.671353448131129,1,0.235294117647059,0,6,0,0,0,0.375227794129372,0.000135458026313783,0.5,0.457321547036699,0.64027570831343,0.591540094345576,0.711903382371059,0.0155614940161558,"2"
"143",0,0.687068120680577,0.676452071603151,1,0.235294117647059,0,6,0,0,0.166666666666666,0.475585507800335,0.000721951463409432,0,0.457321547036699,0.645138310515087,0.5960325717702,0.716372914056392,0.143057992291974,"2"
"144",0,0.692246824625131,0.677235972062466,0,0.235294117647059,0,6,0.5,1,0.666666666666667,0.724945794345728,0.0513059008927036,0.5,0.457321547036699,0.645885923301217,0.596723278808276,0.717060093245103,0.417878217400012,"3"
"145",0,0.693043037254493,0.682554800172716,1,0.235294117647059,0,6,0,0,0.333333333333333,0.389382477619466,0.00111235387688856,0,0.457321547036699,0.650958536609702,0.601409782007006,0.721722659700157,0.00649253088070276,"2"
"146",0,0.698445404435773,0.688790490818098,1,0.235294117647059,0,6,0,0,0.5,0.516287583417881,0.00677754697543314,0,0.457321547036699,0.656905569809442,0.606904147222448,0.727188961942791,0.18999684517526,"2"
"147",1,0.469007644589829,0.465624726374487,0,0.529411764705882,0,6,0.375,1,0.666666666666667,0.777117299317346,0.0637637518602861,0.5,0.92758354358222,0.418088182820231,0.404242531937591,0.408173790322968,0.509383432606856,"3"
"148",1,0.478108163406765,0.47752993930137,1,0.529411764705882,0,6,0,0,0.333333333333333,0.130323006053987,7.2092217912418e-05,0,0.92758354358222,0.429142859568176,0.414662947804471,0.418610082920238,0.208691547340049,"4"
"149",1,0.490200363092329,0.481807841515892,1,0.529411764705882,0,6,0,0,0,0.119128666138556,7.69981495165933e-06,0.5,0.92758354358222,0.433115138470813,0.418407317635313,0.422360157739348,0.244464023013183,"4"
"150",1,0.4945454552911,0.486100933050617,0,0.529411764705882,1,6,0.5,1,0.666666666666667,0.777848417935739,0.0639528154286269,1,0.92758354358222,0.437101521533191,0.422164982401258,0.426123547749962,0.686574383740754,"3"
"151",1,0.498905975377984,0.488147315677234,1,0.529411764705882,0,6,0,0,0.166666666666666,0.00176467604719291,3.18423969843847e-07,0,0.92758354358222,0.439001705812028,0.423956143812908,0.4279174382069,0.210809217247852,"4"
"152",1,0.283223991044692,0.274735996425579,0,0.235294117647059,1,1,0.75,0,0.333333333333333,0.520907675727453,0.0025590603462844,0,0.3957829295117,0.220139073444918,0.325737070616452,0.240837796292191,0.3789885078158,"1"
"153",1,0.28422127919543,0.27680898819605,1,0.235294117647059,1,1,0,0,0.333333333333333,0.01898026808052,3.97150443594524e-06,0,0.3957829295117,0.22201301721729,0.327769555310122,0.24265501273353,0.182264471684518,"1"
"154",1,0.286326829981377,0.278001652906166,0,0.235294117647059,1,1,0.625,0,0,0.403561542762635,0.000166054127078783,0.5,0.3957829295117,0.223091162648393,0.328938914881405,0.243700520945911,0.180945006206814,"1"
"155",1,0.287538227032502,0.278691403412701,1,0.235294117647059,1,1,0,0,0.333333333333333,0.0855179693000419,3.05874653057681e-05,0,0.3957829295117,0.223714683534787,0.329615187390999,0.244305166839229,0.167664292050877,"1"
"156",1,0.288238810962371,0.28063075991871,0,0.235294117647059,1,1,0.375,1,0.833333333333333,0.809792865976393,0.197424341255689,1,0.3957829295117,0.225467823657489,0.331516648105981,0.246005236554187,0.863875365942554,"1"
"157",0,0.888672079016602,0.881441616214533,1,0.235294117647059,1,3,0,0,0.166666666666666,0.409427017683285,0.000470802932796078,0,0.241458028327205,0.883428392183984,0.817555009363939,0.896069898905329,0.0459483487690746,"2"
"158",0,0.900455995021095,0.901093023400875,1,0.235294117647059,1,3,0,0,0,0.524921400359153,0.000353881432141654,0.5,0.241458028327205,0.902750485303137,0.835424954684603,0.913296624425008,0.0279600355983385,"2"
"159",0,0.920416052960334,0.908839481534733,1,0.235294117647059,1,3,0,0,0.166666666666666,0.443018125265869,0.000588826611029127,0,0.241458028327205,0.910367129952893,0.842469172025795,0.920087288663772,0.104694099483533,"2"
"160",0,0.928284179232898,0.926815390154268,1,0.235294117647059,1,3,0,0,0.333333333333333,0.331573851410706,0.00071480503333293,0,0.241458028327205,0.928041802150895,0.858815507994224,0.935845246392661,0.0781395531943667,"2"
"161",0,0.946542422734451,0.935098204876095,1,0.235294117647059,1,3,0,0,0.333333333333333,0.24001329919844,0.000305710633454835,0,0.241458028327205,0.936185815239945,0.866347459511828,0.943106089058546,0.103357814139349,"2"
"162",1,0.384334161063245,0.378494546798681,0,0.235294117647059,0,4,0.75,0,0.333333333333333,0.501089366809822,0.00228457020287182,0,0.856734130510848,0.360973589573286,0.333497504996574,0.331794135990835,0.402695659762542,"4"
"163",1,0.389609491729036,0.384184987537252,0,0.235294117647059,0,4,0.75,0,0.5,0.521572920955822,0.00698304045786472,0,0.856734130510848,0.366400613124958,0.338511441933566,0.336782463786387,0.504466761984898,"4"
"164",1,0.395389308195341,0.390307237710289,1,0.235294117647059,0,4,0,0,0.333333333333333,0.0977497025345103,3.96227246880301e-05,0,0.856734130510848,0.372239457145087,0.343905852962581,0.342149322367742,0.200599823201539,"4"
"165",1,0.401607716221473,0.392740323702412,1,0.235294117647059,0,4,0,0,0.166666666666666,0.0390062209349172,2.9378656770188e-06,0,0.856734130510848,0.374559912728254,0.346049683341851,0.344282202937294,0.017044756216081,"4"
"166",1,0.404079016974311,0.397853487455442,0,0.235294117647059,0,4,0.625,0,0.333333333333333,0.272776386744593,0.000425143608816164,0.5,0.856734130510848,0.379436382124228,0.350554972437023,0.348764480856395,0.446526324802326,"4"
"167",1,0.146416029116595,0.149899484183203,0,0.529411764705882,0,4,0.5,0,0.166666666666666,0.470468789227286,0.000699745989577345,0,0.494947658800715,0.12491908832128,0.127893982481948,0.131404191317165,0.366104216220376,"4"
"168",1,0.157424048154274,0.156781008147725,1,0.529411764705882,0,4,0,0,0.333333333333333,0.0480403354798584,1.16028430937975e-05,0,0.494947658800715,0.13130898016347,0.133917254971792,0.137436640971779,0.109471299762915,"4"
"169",1,0.164413655348287,0.158709739509071,0,0.529411764705882,0,4,0.75,0,0.333333333333333,0.219703433372483,0.000244681102778237,0.5,0.494947658800715,0.133099918457833,0.135605438375495,0.139127396521651,0.24029771224439,"4"
"170",1,0.1663726799289,0.170640571560064,0,0.529411764705882,0,4,0.5,0,0.333333333333333,0.445545908763705,0.00162751753154776,0,0.494947658800715,0.144178384039909,0.146048278194724,0.149586147236801,0.174009768508627,"4"
"171",1,0.178490901120036,0.17222060199742,0,0.529411764705882,1,4,0.5,1,0.833333333333333,0.511301254693466,0.0486793417953868,1,0.494947658800715,0.145645533417594,0.147431250035773,0.15097122619827,0.900041904388441,"3"
"172",1,0.204471042214212,0.197631202258559,0,1,0,6,0.375,1,0.666666666666667,0.692414316275047,0.0445090571887421,0.5,0.243350138588333,0.150437856629928,0.250138934538242,0.173246548867945,0.726824440712377,"3"
"173",1,0.205905454563975,0.200146260694932,0,1,0,6,0.625,0,0.333333333333333,0.42040877174164,0.00137979149481451,0,0.243350138588333,0.152711419970182,0.252604847740808,0.175451287741784,0.219147549568491,"4"
"174",1,0.208460015244264,0.202108937981396,0,1,0,6,0.625,0,0.166666666666666,0.415919089851639,0.000492171638909632,0.5,0.243350138588333,0.154485641619556,0.254529173538997,0.177171800811255,0.658444420836878,"4"
"175",1,0.21045351891463,0.204315781915957,0,1,0,6,0.375,1,0.666666666666667,0.704809625525475,0.0470153657071663,0.5,0.243350138588333,0.156480585114593,0.256692894872679,0.179106354116521,0.631312408763185,"3"
"176",1,0.212695024185933,0.205144951764401,0,1,0,6,0.5,0,0.166666666666666,0.345769991135936,0.000294498011637101,0,0.243350138588333,0.157230138342861,0.257505862415252,0.179833217147391,0.0308697982033666,"4"
"177",1,0.236666375078818,0.250864421632657,0,0.529411764705882,1,2,0.625,0,0.333333333333333,0.328501114763587,0.000697000386744964,0,0.568009211862766,0.263418274995351,0.244141620654175,0.219911606997921,0.223759797020203,"1"
"178",1,0.25997477046201,0.260419553549536,0,0.529411764705882,1,2,0.625,0,0.333333333333333,0.188280032655935,0.000167631642935171,0,0.568009211862766,0.272813284060761,0.252830549811627,0.22828778246849,0.163494094243551,"1"
"179",1,0.269679978077399,0.274514392798128,0,0.529411764705882,1,2,0.375,1,0.666666666666667,0.829329267758193,0.0783478489123184,1,0.568009211862766,0.286671925016003,0.265647647553662,0.240643535147018,0.390961012608909,"1"
"180",1,0.283996194996546,0.276874635150479,0,0.529411764705882,1,2,0.375,1,0.666666666666667,0.768939966431467,0.0616772589528091,1,0.568009211862766,0.288992614933191,0.267793926513743,0.242712559862569,1,"1"
"181",1,0.286393508006085,0.281270909714675,0,0.529411764705882,1,2,0.75,0,0.166666666666666,0.271183787198008,0.000153777284485445,0,0.568009211862766,0.293315217671065,0.271791664962285,0.246566401702413,0.638331616185068,"1"
"182",1,0.159077279075628,0.157078537876405,0,1,1,5,0.5,1,0.833333333333333,0.797611518579271,0.188168244989276,1,1,0.149807187822783,0.138404373096963,0.137697460104033,0.701402699890642,"3"
"183",1,0.164715858165967,0.160827155344391,1,1,1,5,0,0,0.333333333333333,0.0688339664283123,2.06462206458406e-05,0,1,0.153382277384313,0.141707338974104,0.140983555780894,0.0797053508262128,"4"
"184",1,0.16852335251706,0.166461091077158,0,1,1,5,0.5,1,1,0.746373647847111,0.415129740053174,1,1,0.158755411613282,0.14667148846075,0.145922350420055,0.85081769014772,"3"
"185",1,0.174245776493402,0.167034121399622,1,1,1,5,0,0,0,0.332253449038643,9.69318189326563e-05,0.5,1,0.159301915688926,0.147176394500865,0.146424677606396,0.172098253954835,"4"
"186",1,0.174827806997828,0.170598475337943,0,1,1,5,1,0,0.333333333333333,0.429770989795425,0.00146867876814704,0.5,1,0.16270127149605,0.150317002880586,0.149549245041603,0.362010697580909,"4"
"187",1,0.400004220983455,0.398178837513759,1,0.529411764705882,0,4,0,0,0.5,0.0362115628502934,2.20906072600407e-05,0,0.337223579732512,0.35546078556893,0.34520837482032,0.34904968771712,0.00343226097285421,"4"
"188",1,0.409602949675338,0.402137113000065,0,0.529411764705882,0,4,0.875,0,0.5,0.250988442746239,0.000932264191424413,0,0.337223579732512,0.359136272622305,0.348672981202105,0.352519572834622,0.64788625373206,"4"
"189",1,0.413623394994951,0.407016632839452,0,0.529411764705882,0,4,0.375,1,0.833333333333333,0.710766502354671,0.131174126459847,0.5,0.337223579732512,0.363667188183489,0.352943935973715,0.356797034908656,0.712963505092191,"3"
"190",1,0.418579554001088,0.412208025548108,0,0.529411764705882,0,4,0.75,0,0.166666666666666,0.300679555171418,0.000201940915702353,0,0.337223579732512,0.368487695688754,0.357487867382982,0.361347889532391,0.178657695809413,"4"
"191",1,0.423852484243057,0.421968175268157,0,0.529411764705882,0,4,0.75,0,0.5,0.397121244267439,0.00319543487677467,0.5,0.337223579732512,0.377550557548458,0.366030748525097,0.369903786759696,0.20203701550447,"4"
"192",0,0.864058394014728,0.846880520727178,1,0,1,5,0,0,0.333333333333333,0.0765772294779382,2.49373555668742e-05,0,0.761771614207234,0.737346465912257,0.886701665254529,0.865773111506109,0.212833805631192,"2"
"193",0,0.865352072852577,0.849543904116967,0,0,1,5,0.375,1,0.833333333333333,0.640664519052358,0.0953819151604415,1,0.761771614207234,0.739754112091962,0.889313005082421,0.868107874313399,0.704014627308825,"3"
"194",0,0.868057288121413,0.85077028796159,1,0,1,5,0,0,0.166666666666666,0.298208611366397,0.00019755151741231,0,0.761771614207234,0.740862738957203,0.890515424903023,0.869182941237245,0.0191738117708999,"2"
"195",0,0.869302933909641,0.852624322415881,0,0,1,5,0.5,1,1,0.564113016067,0.176832830009934,1,0.761771614207234,0.742538749623947,0.892333230792831,0.870808216330538,0.927153221662509,"3"
"196",0,0.871186088371715,0.854181566757479,1,0,1,5,0,0,0.5,0.422104397957516,0.00379431903950579,0,0.761771614207234,0.743946467868451,0.893860045965804,0.872173320650315,0.0905161231063857,"2"
"197",1,0.385245636615541,0.383834649478043,0,1,1,1,0.875,0,0,0.348569562539724,0.000110505101602003,0.5,0.0385546451067356,0.394160216279293,0.365057679150217,0.336475352060094,0.3261610900398,"1"
"198",1,0.395033467624036,0.396818339854376,0,1,1,1,0.5,0,0.333333333333333,0.212944373065589,0.000226398223068147,0,0.0385546451067356,0.406926328756782,0.376864357159859,0.347857054562348,0.441287191349126,"1"
"199",1,0.408221083641523,0.399824932995143,0,1,1,1,0.5,0,0.166666666666666,0.283060774854862,0.000172080745507807,0.5,0.0385546451067356,0.40988253805449,0.379598393176594,0.350492680311396,0.538955898893597,"1"
"200",1,0.411274899214136,0.413560534586853,0,1,1,1,0.375,1,0.833333333333333,0.72218135103491,0.137818814042198,1,0.0385546451067356,0.423387961380463,0.392088819285157,0.362533519739552,0.466526280511801,"1"
"201",1,0.425226236184621,0.422802155215718,0,1,1,1,0.75,0,0.333333333333333,0.438689334980726,0.00155705529469538,0,0.0385546451067356,0.432474712912786,0.400492657938854,0.370634866397368,0.0618698410791818,"1"
"202",1,0.454409247733771,0.446713893510948,1,0.529411764705882,0,4,0,0,0.333333333333333,0.141701937963725,8.67023608464599e-05,0,0.138733223856526,0.426034982582389,0.393606645573275,0.391596263634948,0.154030048016845,"4"
"203",1,0.458900311467395,0.449760537694604,1,0.529411764705882,0,4,0,0,0,0.0100218588086268,0,0.5,0.138733223856526,0.428940594027597,0.396291091736253,0.394266998743651,0.241187855955217,"4"
"204",1,0.461994807136301,0.453737089533986,1,0.529411764705882,0,4,0,0,0.166666666666666,0.202952519698726,7.37377938905301e-05,0.5,0.138733223856526,0.432733066610694,0.399794894177108,0.397752905193109,0.0108793077229349,"4"
"205",1,0.46603381586274,0.457599942388213,0,0.529411764705882,1,4,0.5,1,0.833333333333333,0.953578263186273,0.334400154387117,1,0.138733223856526,0.436417103468233,0.403198514651827,0.401139141364987,0.86657269502766,"3"
"206",1,0.469957339814486,0.463777435091104,1,0.529411764705882,0,4,0,0,0,0.168994553461652,1.72086023077204e-05,0.5,0.138733223856526,0.44230863277661,0.408641600743751,0.406554426396916,0.034009400508934,"4"
"207",1,0.459323611810938,0.458482395932173,0,0.529411764705882,1,3,0.75,0,0.333333333333333,0.476329574498638,0.00197204335764702,0,0.6902403518421,0.41145611712332,0.397990980291712,0.401912713702149,0.194418085030679,"4"
"208",1,0.470853653432087,0.465474222842298,0,0.529411764705882,1,3,1,0,0,0.403224665081022,0.00016566426089435,0.5,0.6902403518421,0.417948431611412,0.404110798939242,0.408041856613887,0.233583426950713,"4"
"209",1,0.47795529602205,0.474411348779626,1,0.529411764705882,1,3,0,0,0.166666666666666,0.216715507779994,8.6743134659399e-05,0,0.6902403518421,0.426247068427033,0.411933302366404,0.415876278545979,0.127940439604877,"4"
"210",1,0.487032791075093,0.47597746450415,0,0.529411764705882,1,3,0.375,1,0.833333333333333,0.811219180796399,0.198529885062177,0.5,0.6902403518421,0.427701297191426,0.413304094912949,0.417249159656355,0.632536237910187,"3"
