"","V1","V2","V3","V4"
"385",0.0572582022700516,0.100317779773011,0.353517283452208,0.48890673450473
"386",0.0580296273712003,0.101598573785043,0.354609108568883,0.485762690274874
"387",0.0560399862414589,0.0969633627567975,0.319453630286555,0.527543020715189
"388",0.055139294280698,0.0954734832112508,0.317588889946136,0.531798332561915
"389",0.0547186531511628,0.0947760256293399,0.31666408461507,0.533841236604428
"390",0.0551041868809156,0.095415542723084,0.317469817357451,0.53201045303855
"391",0.0560466624153633,0.0969784400705355,0.319521156604466,0.527453740909635
"392",0.0534469334795845,0.0914230182057697,0.285946482768662,0.569183565545984
"393",0.0523968278306173,0.089688212703309,0.282858141221271,0.575056818244802
"394",0.0520773729130224,0.0891604131285785,0.281762384920078,0.576999829038321
"395",0.0524164275206642,0.0897243485739492,0.283011039708146,0.57484818419724
"396",0.0536859123096003,0.0918151302482781,0.286222120802281,0.568276836639841
"397",0.0504312753077944,0.0853176597438083,0.254255338737906,0.609995726210492
"398",0.0490148832800546,0.0829803904192269,0.249158363742426,0.618846362558292
"399",0.048988130895798,0.0829391044109804,0.249114299458409,0.618958465234812
"400",0.0493685645911995,0.0835668777693759,0.250437192234377,0.616627365405047
"401",0.0503772105571919,0.085227227909114,0.253841770239991,0.610553791293703
"402",0.0472771037902152,0.0791379094183466,0.225215091127898,0.64836989566354
"403",0.0453700985988432,0.0760143547122445,0.218467672564904,0.660147874124008
"404",0.0452813566929982,0.0758665263922958,0.217939815961667,0.660912300953039
"405",0.0455088927878492,0.076242601508586,0.218943479649376,0.659305026054189
"406",0.0469311503040383,0.0785788953154528,0.224260381736402,0.650229572644107
"407",0.0478072453831847,0.0790231627535466,0.212568625599469,0.660600966263799
"408",0.0461236262864342,0.0762993123882144,0.206733751080395,0.670843310244956
"409",0.0457577600855007,0.0757060871940313,0.205433167478118,0.67310298524235
"410",0.0461398851437559,0.0763240350863854,0.206727534644783,0.670808545125075
"411",0.0474353575207405,0.0784247607042291,0.211370277687705,0.662769604087326
"412",0.0418313711910917,0.0686246200398355,0.180203702241294,0.709340306527779
"413",0.0394486657806204,0.0647679448564416,0.171345644225171,0.724437745137767
"414",0.038931995668729,0.0639305595744321,0.169379637915832,0.727757806841007
"415",0.0398881295324231,0.0654813319927531,0.172960410535669,0.721670127939155
"416",0.0412735978209752,0.0677254106366141,0.178238318938641,0.71276267260377
"417",0.0369796799961234,0.0601269365754723,0.152980873171758,0.749912510256647
"418",0.0354526065737411,0.0576694214659816,0.147217641556556,0.759660330403722
"419",0.0342377883585711,0.0557081880309829,0.142563863348248,0.767490160262198
"420",0.0354212753552435,0.0576183736546344,0.147061008619829,0.759899342370293
"421",0.0370582239607168,0.0602541028036843,0.153261105753351,0.749426567482248
"422",0.0343933039595699,0.0554179701070828,0.136386320741917,0.773802405191431
"423",0.0320932465034788,0.0517394449947094,0.127855706219564,0.788311602282248
"424",0.0313570844776822,0.0505611785766599,0.125101911392243,0.792979825553415
"425",0.0322222853653417,0.0519472712390998,0.128353376172375,0.787477067223184
"426",0.0343572225829758,0.0553622901247245,0.13626887603095,0.77401161126135
"427",0.0307915960219834,0.049194179581687,0.11771411105874,0.802300113337589
"428",0.0286107924753351,0.0457283461865762,0.109741389276145,0.815919472061944
"429",0.0277794298610373,0.0444076869325734,0.106710923124013,0.821101960082376
"430",0.0283192200588081,0.0452671247497505,0.108707521969031,0.81770613322241
"431",0.0310507590854006,0.049606281303328,0.118645112195889,0.800697847415383
"432",0.0316066618772262,0.0500424432235346,0.115954512056575,0.802396382842664
"433",0.0282602397223654,0.0447724515621866,0.104211464887266,0.822755843828182
"434",0.0274256362154148,0.0434566083238638,0.101253167106584,0.827864588354137
"435",0.0284846131770706,0.0451257122545082,0.104992134236439,0.821397540331982
"436",0.0311728384511224,0.0493618050886913,0.114477635590009,0.804987720870177
"437",0.0297187191194129,0.0466956531144857,0.105551411528081,0.818034216238021
"438",0.0273816602318777,0.0430416147267857,0.0975583057821083,0.832018419259228
"439",0.0265120747759052,0.0416826776751141,0.094594504117386,0.837210743431595
"440",0.0284948973032764,0.0447864371556331,0.101407387786983,0.825311277754107
"441",0.0298072031940928,0.0468360058445529,0.105873080211847,0.817483710749508
"442",0.0367631643528702,0.0572741668783923,0.125315942298281,0.780646726470457
"443",0.034622217267296,0.0539633480946736,0.118401060435344,0.793013374202687
"444",0.0336480062111582,0.0524578297920227,0.115293266149533,0.798600897847286
"445",0.0345560492555726,0.053861873091647,0.118195120748276,0.793386956904504
"446",0.036279773681794,0.0565293599842933,0.123806787217713,0.7833840791162
"447",0.0320082523900572,0.0495266330600711,0.106599169504542,0.81186594504533
"448",0.0297398825778482,0.0460345592709994,0.0993081959779478,0.824917362173205
"449",0.0294203787420722,0.0455446824105279,0.0982946767599707,0.826740262087429
"450",0.0295884706276221,0.0458017300361826,0.0988192332687038,0.825790566067491
"451",0.0320023903626721,0.0495189173459132,0.10658418292722,0.811894509364194
"452",0.0343116195032728,0.052689158151082,0.110781191798969,0.802218030546676
"453",0.0322560500025751,0.0495499391370806,0.104384864808508,0.813809146051836
"454",0.031372456886408,0.048200752583726,0.101638422426599,0.818788368103267
"455",0.0319993539831552,0.049158815780099,0.103592148794184,0.815249681442562
"456",0.0343941999455499,0.0528158687232317,0.111031074155091,0.801758857176127
"457",0.0415996617342561,0.0633526407194742,0.129699909642468,0.765347787903802
"458",0.0389140580474743,0.0592936975991447,0.121749535106887,0.780042709246494
"459",0.0384353008956357,0.0585690903033927,0.120311819188202,0.782683789612769
"460",0.0391755115495051,0.0596895845416101,0.122527011976531,0.778607891932353
"461",0.0409859376960473,0.0624260653431388,0.127899338991608,0.768688657969205
"462",0.0408359537361285,0.0618247674437623,0.124642377305664,0.772696901514445
"463",0.0397682359792039,0.0602213528403346,0.121530906523671,0.778479504656791
"464",0.0383575546832428,0.0580987733404905,0.117404692298358,0.786138979677909
"465",0.0392424493348588,0.0594312092724598,0.12000943136389,0.781316910028792
"466",0.0410580448449897,0.0621592594049564,0.12528611976652,0.771496575983534
"467",0.0440694679895907,0.0663189079221028,0.131383083277255,0.758228540811052
"468",0.0426350309267896,0.0641775545511837,0.127299298950319,0.765888115571708
"469",0.0419324606867558,0.0631290300072025,0.125323216532743,0.769615292773299
"470",0.0424482691945466,0.063899571372027,0.126788033528125,0.766864125905302
"471",0.0443382453074564,0.0667200733685925,0.132116767011338,0.756824914312613
"472",0.0494772078525996,0.0739631208729056,0.143671400901298,0.732888270373196
"473",0.0480095587560501,0.0717920899403969,0.139668015136074,0.740530336167479
"474",0.0475324634885881,0.0710861681514267,0.138364037394124,0.743017330965861
"475",0.0485868292187506,0.0726491396502452,0.141254003174863,0.737510027956141
"476",0.0495260362253784,0.0740371480420699,0.14381045646511,0.732626359267442
"477",0.0530000239513303,0.0787034759699969,0.15030896681446,0.717987533264213
"478",0.0518309280753446,0.0769884267070054,0.147219771368167,0.723960873849483
"479",0.0515245219144503,0.0765391236845695,0.146409893012139,0.725526461388841
"480",0.051712869673692,0.0768153531722987,0.146904118518943,0.724567658635066
"481",0.053658954059616,0.0796741206194327,0.152060512452608,0.714606412868343
"482",0.0556202436183176,0.0821565899290234,0.154686637201537,0.707536529251122
"483",0.0542875718224787,0.0802126040307562,0.151237510059566,0.714262314087199
"484",0.0538081002973587,0.0795125239122775,0.14998897547425,0.716690400316114
"485",0.0543203475238642,0.0802617020115703,0.15132882100587,0.714089129458695
"486",0.055616044767153,0.0821523885163612,0.154682865631885,0.707548701084601
"487",0.0599534550325422,0.0880407517368942,0.163240154070387,0.688765639160177
"488",0.0592531142208346,0.0870284473605257,0.161477852887669,0.69224058553097
"489",0.058446439120988,0.0858591704466278,0.159452629310893,0.696241761121491
"490",0.059135464727238,0.0868587542501679,0.161184348987981,0.692821432034613
"491",0.0598294154452349,0.0878633131853475,0.16293355059884,0.689373720770577
"492",0.0647829883814386,0.094595088177088,0.172757660216642,0.667864263224832
"493",0.0637468855798685,0.0931083914272327,0.170248108957517,0.672896614035382
"494",0.0635941909255148,0.0928901034785837,0.169884543080668,0.673631162515234
"495",0.0641085654435584,0.0936305007527875,0.171131065788857,0.671129868014797
"496",0.0648190062675688,0.0946483292386264,0.172847047667365,0.667685616826439
